participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.age,player.gender,player.profession,player.difficult,player.performed_well,player.interesting,player.feel_time_pressure,player.need_work_fast,player.feel_hurried_rushed,player.total_task_time,player.relevant_marks,player.marked_as_relevant,player.queries_issued,player.documents_viewed,player.serps_viewed,player.document_view_time,player.serp_view_time,player.hover_depth,player.current_hover_depth,player.topicname,player.topicdes,player.topicnar,player.treatment,player.subsession_id,player.group_id,player.payoff,group.id_in_subsession,group.subsession_id,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
166,n9g8gvzs,,0,0,3,,,,,,0,,,0,166,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
167,ttrncb8e,,0,0,3,,,,,,0,,,0,167,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
168,c9k60lli,,0,0,3,,,,,,0,,,0,168,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
169,c3dusetb,,0,0,3,,,,,,0,,,0,169,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
170,7d57o9e5,,0,0,3,,,,,,0,,,0,170,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
171,sv7eyomp,,0,0,3,,,,,,0,,,0,171,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
172,ntq3keke,,0,0,3,,,,,,0,,,0,172,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
173,6gnecjtd,,0,0,3,,,,,,0,,,0,173,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
174,d2csakpe,,0,0,3,,,,,,0,,,0,174,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
175,x7jdq30s,,0,0,3,,,,,,0,,,0,175,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
176,69nxujfg,,0,0,3,,,,,,0,,,0,176,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
177,0ru8o4o1,,0,0,3,,,,,,0,,,0,177,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
178,8iiinhji,,0,0,3,,,,,,0,,,0,178,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
179,y9z9dazk,,0,0,3,,,,,,0,,,0,179,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
180,5cn3vu6e,,0,0,3,,,,,,0,,,0,180,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
181,590hilmz,,0,0,3,,,,,,0,,,0,181,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
182,ovcrqyek,,0,0,3,,,,,,0,,,0,182,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
183,q69ostq9,,0,0,3,,,,,,0,,,0,183,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
184,p03nunmm,,0,0,3,,,,,,0,,,0,184,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
185,3t5g7g6d,,0,0,3,,,,,,0,,,0,185,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
186,co67rl2j,,0,0,3,,,,,,0,,,0,186,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
187,10hm9hse,,0,0,3,,,,,,0,,,0,187,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
188,ufoe5lkl,,0,0,3,,,,,,0,,,0,188,,,,,,,,,,,,,,,,,,,,Population Growth,What measures have been taken worldwide and what countries have been effective in curbing population growth?,"A relevant document must describe an actual case in which population measures have been taken and their results are known. The reduction measures must have been actively pursued; that is, passive events such as disease or famine involuntarily reducing the population are not relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
189,i72td4d8,,0,0,3,,,,,,0,,,0,189,,,,,,,,,,,,,,,,,,,,Wildlife Extinction,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,"A relevant item will specify the country, the involved species, and steps taken to save the species.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
190,izgg9t06,,0,0,3,,,,,,0,,,0,190,,,,,,,,,,,,,,,,,,,,Journalist Risk,"Identify instances where a journalist has been put at risk (e.g., killed, arrested or taken hostage) in the performance of his work.","Any document identifying an instance where a journalist or correspondent has been killed, arrested or taken hostage in the performance of his work is relevant.",0,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
191,5dzo9s1o,,0,0,3,,,,,,0,,,0,191,,,,,,,,,,,,,,,,,,,,Piracy,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?","Documents discussing piracy on any body of water are relevant.  Documents discussing the legal taking of ships or their contents by a national authority are non-relevant.  Clashes between fishing vessels over fishing are not relevant, unless one vessel is boarded.",1,3,3,0,1,3,1,1rtfn3fg,tom-daniel,,,,,0
